        4933
  -1.200000E+00    -1.174782E+00
   1.200000E+00    -1.174782E+00
  -1.200000E+00     1.174782E+00
   1.200000E+00     1.174782E+00
  -1.173913E+00    -1.159721E+00
  -1.173913E+00    -1.099476E+00
  -1.147826E+00    -1.144660E+00
  -1.095652E+00    -1.144660E+00
  -1.121739E+00    -1.159721E+00
  -1.121739E+00    -1.099476E+00
  -1.095652E+00    -1.114537E+00
  -1.069565E+00    -1.069353E+00
  -1.121739E+00    -1.069353E+00
  -1.069565E+00    -1.159721E+00
  -1.147826E+00    -1.114537E+00
  -1.173913E+00    -1.069353E+00
  -1.173913E+00    -1.009108E+00
  -1.173913E+00    -9.187400E-01
  -1.173913E+00    -9.789852E-01
  -1.147826E+00    -9.639239E-01
  -1.147826E+00    -1.024169E+00
  -1.095652E+00    -1.024169E+00
  -1.095652E+00    -1.054292E+00
  -1.121739E+00    -9.187400E-01
  -1.147826E+00    -9.338014E-01
  -1.121739E+00    -9.789852E-01
  -1.095652E+00    -9.639239E-01
  -1.069565E+00    -1.009108E+00
  -1.121739E+00    -1.009108E+00
  -1.147826E+00    -1.054292E+00
  -1.173913E+00    -8.886174E-01
  -1.069565E+00    -1.099476E+00
  -1.017391E+00    -1.159721E+00
  -1.017391E+00    -1.099476E+00
  -1.043478E+00    -1.114537E+00
  -9.913044E-01    -1.144660E+00
  -1.043478E+00    -1.054292E+00
  -9.391304E-01    -1.144660E+00
  -9.652174E-01    -1.159721E+00
  -9.652174E-01    -1.099476E+00
  -9.391304E-01    -1.114537E+00
  -9.130435E-01    -1.069353E+00
  -9.652174E-01    -1.069353E+00
  -9.130435E-01    -1.159721E+00
  -9.913044E-01    -1.114537E+00
  -1.017391E+00    -1.069353E+00
  -1.017391E+00    -1.009108E+00
  -1.043478E+00    -1.024169E+00
  -1.043478E+00    -9.639239E-01
  -1.017391E+00    -9.789852E-01
  -9.913044E-01    -9.639239E-01
  -1.095652E+00    -9.338014E-01
  -9.913044E-01    -1.024169E+00
  -1.069565E+00    -9.789852E-01
  -9.391304E-01    -1.024169E+00
  -9.391304E-01    -1.054292E+00
  -9.391304E-01    -9.639239E-01
  -9.652174E-01    -9.789852E-01
  -9.130435E-01    -9.789852E-01
  -9.913044E-01    -9.338014E-01
  -9.130435E-01    -1.009108E+00
  -9.652174E-01    -1.009108E+00
  -9.913044E-01    -1.054292E+00
